RegionName,2018,2019,2020,2021,2022,2023
19956,195734.33259433112,204367.2569256033,226465.7565877796,261684.53788439548,295402.93408117414,302252.6628057686
19958,409071.9861341726,423356.6097902888,436817.5099561961,513472.4816660139,591648.3607600458,596823.6268579076
19960,192278.8301729794,208100.7550333652,224465.84585269284,264221.3458148512,305006.4876241024,329690.43454946665
19962,255730.4372608531,267357.3315289099,281743.40597841435,327459.36763131776,373221.877581534,388465.70076267415
19963,215393.40803001684,224484.71119074267,237816.04696892516,277665.7975282077,315404.0891982616,327904.7449490998
19964,209402.62026345043,222533.24323786632,235344.83610241063,273101.29472796654,304332.19991380547,319027.5165682504
19966,293413.6816533077,301962.71486697183,311460.475353738,365173.66992273583,412093.2129007934,409431.48411943886
19967,351789.81018587,362352.993097166,378118.6805534695,454110.963674366,532464.0281373897,541678.4840733145
19968,310680.25865256944,319309.4024470139,336897.6443305709,400479.2852069689,461552.05467887135,471983.998813973
19970,359525.90833694144,372794.1640355625,384641.885568866,466110.5202110245,543693.2673912538,550729.9578195321
19971,621122.942998346,629853.1150943364,644841.709928102,784029.291278406,931430.7847768842,909309.7343348898
19973,197612.65148730623,206500.82490195296,226310.87597085975,264569.60317515646,291998.0351780577,297076.0504033561
19975,347659.6615516797,361040.9372084816,369821.139117063,450805.8329267535,534031.4471430286,548945.869363991
19977,240343.20680289416,251604.1127419438,264471.5288765489,305917.2918406057,346800.7482102083,364391.3647594284
19979,196377.69245634903,208511.54993943288,221001.04530794395,257111.56393382407,285840.3521549145,299301.5772610727
20001,714894.5539983182,698934.3441729032,701899.4788378072,715893.1466542009,720247.142207513,688140.3872978847
20002,623169.1256983845,646470.3761860018,674298.3915742635,707351.0521049862,712753.4491175761,679032.8265895451
20003,774874.2087704671,791715.674575769,830904.0954365794,879455.1060799435,894391.6584478887,865625.7117943108
20004,480548.7090078436,474779.4172766781,474862.92378546274,469400.0554199871,467560.03398822405,452133.4793211355
20005,534119.2668243289,535840.8403897261,545531.5430137562,535813.3766207282,539239.1915348003,528107.6998853977
20006,264008.51148994634,266008.4275229474,273648.1491503698,269967.6261806098,262766.99551359384,261490.64959924817
20007,1011063.8953654296,1031152.5685287876,1062573.6004051573,1139658.3470348506,1203632.6582394475,1198973.9762646942
20008,717556.8830634934,738905.2632916612,767517.9183363343,818117.1778758797,855842.5973321134,833083.1276664444
20009,564208.4559123068,570228.2939010306,583321.6426902596,592989.2061994249,596740.0161341027,584053.7201501458
20010,680847.0562097525,699169.0570801374,721693.1927069874,769160.7099232749,794856.9696524633,761372.1099094887
20011,571869.2590083556,593337.5586870832,623926.8612603131,682740.6023126573,705891.6969628319,676071.5714725244
20012,640489.5188846724,672152.513710481,709081.8672295255,784309.4145986545,819803.5357879509,804016.2158409804
20015,999568.8050260396,1038718.4121919272,1094730.554402267,1230463.8633667033,1322428.927847962,1339702.8486361853
20016,851133.1056836471,879706.6759238514,929291.6327807216,1021261.2570351925,1092790.936218085,1093184.387042742
20017,499364.1761679736,513604.6247540813,545538.1199817215,597471.8837086005,609846.8559497482,583775.1111606009
20018,486048.6237036253,504833.0886032881,536468.9955808406,590968.5888604281,616894.5932866362,595890.2314294558
20019,309994.74506643665,333990.229965132,365454.63410563255,404094.38159532193,409617.9775277933,397304.8230133427
20020,314522.7720134411,339893.11881709925,369474.8779645151,408132.6524069908,418471.1605817387,407692.30054932326
20024,428413.3607883548,430566.8795764326,449793.9009385356,464354.1166165658,458812.1376555397,439172.4834825671
20032,272076.06494232675,299552.2109171993,328951.41675716644,365675.3733321196,375765.6391147447,365541.84556233726
20036,385814.4245979321,385279.0553337812,396231.0119437526,392390.0923125755,386929.02204219456,385587.4899483889
20037,569508.5742242102,571083.63469952,579535.9687171465,588448.2390478232,589535.5041273424,572155.7199646771
20105,644545.6227062828,669702.6514894898,711893.189436846,833968.317873213,952382.8239939724,953641.6457031808
20106,371571.3163302546,381073.2436070471,400936.4603325832,464218.654685394,507636.5732966296,524155.163924664
20109,282838.2151060922,297843.7852819056,317436.30443249963,356053.94169406843,392661.49227019417,407623.6959873824
20110,331669.74738449126,344800.5186569896,364755.678309252,411958.0296246599,450577.86114526674,464373.1111389338
20111,339911.68773197726,351920.39345943305,374328.0080746093,420160.3423435812,462128.5541059121,472095.2520743872
20112,478110.0924402626,488297.8595879937,516248.3373716785,592684.3308946866,653380.5137448933,666012.5925413779
20115,463042.1871961754,468244.6574607937,488351.6893807826,555582.3163882968,609670.8463714808,630963.8790344229
20117,702100.0318298124,723781.3997132942,745643.8208954124,876953.3282631217,1029232.3170111552,1024977.9819044786
20119,436139.2554235111,439580.4966763812,458033.8016192242,520731.0711553358,565429.2178818075,583159.9762783839
20120,468237.31087988405,485367.7136101558,515690.8390452787,568172.4738474983,617692.3876497162,630566.0993829545
20121,380345.4230920363,395891.5307051448,419944.99458676367,458961.0691994881,498117.7854054031,512693.608191459
20124,684220.8722847035,702648.528465094,735901.0183534832,827431.6276973994,906648.8513695066,911971.2800909688
20129,711527.0409168465,741182.9774829304,783652.5641646152,907586.4810683056,1042709.4045057326,1097871.4289026605
20130,425442.8443044228,433500.2128381382,459998.67674929457,537391.8284626837,588143.3806432781,584735.4992019387
20132,543677.3943987323,565457.1593239722,601623.9305434515,691692.7197700115,769467.9294547957,785101.4140068631
20135,413920.7726040359,418927.776979514,446597.8255050276,519870.2602336539,568027.1173413388,578795.993894646
20136,456698.7735187023,471970.9528499174,498692.88945953344,574640.2329423296,650022.1474227916,662745.3195493316
20137,499498.15034850285,516531.0544958897,540241.1230784465,627566.5276121536,692296.7757464127,716302.4249806213
20141,532900.2143595909,553620.5700856483,586755.3328884505,674221.2299868792,755558.1899123531,766668.8489889313
20143,670188.7469181372,688957.0040812014,728342.6292124911,846285.3510857816,942703.4627404764,960085.0341679396
20144,658587.3504186015,673989.0743984929,692978.8719625603,818974.6392457936,909706.7635605652,903262.5983354532
20147,494705.6816135395,515217.12577032414,541824.5137899829,604479.7909604086,671359.2477066179,685665.2083777272
20148,590397.232769672,611636.7227526698,640555.2501332773,727994.8785488113,816478.1057776177,820356.6192153933
20151,523760.1198071642,541767.0241426955,575946.8301015411,640499.4092035671,698044.6272605398,709002.3412242652
20152,543653.817218944,564213.2515997892,599755.8967702792,683220.7120943794,765364.1495441244,775201.6276206904
20155,474885.0115574007,490959.65562410816,518404.50889034406,596014.9506497242,671131.8689463983,678657.9224112217
20158,567043.5049966624,590781.0397000005,626528.001969013,721710.4261580087,808984.3591407469,838821.5404044125
20164,378954.1535768754,399220.6343819437,429002.8328118177,473884.5360696309,512068.33890507295,524500.8062537649
20165,493583.2450233507,509683.34534888907,537947.0997097823,599836.8631367317,657107.8915643143,667017.2107234192
20166,428438.7221191749,442933.99639038666,466685.08356145694,518607.6954237514,572739.8542946549,579917.2592826834
20169,531577.9740411887,549409.6567880922,577591.8479903796,670818.4011362694,757966.569455346,757133.9404528363
20170,470256.14753918303,487718.9519984708,517550.05126452935,572109.103602433,618390.8995844441,631875.6576101946
20171,583224.9339993551,600378.0171348253,629927.6527466117,692532.8858405226,750391.918009967,755935.9466250296
20175,519999.278036936,541012.5007265108,572771.6348140811,651064.6102104663,724804.4031145358,742805.143092068
20176,522915.80688126496,543916.3094221242,574787.568433849,655269.8090050119,734224.6643960403,750561.0971150812
20180,500981.847450722,523332.1593478888,553553.9921652352,633308.0428285181,699978.9285692689,709083.6930235265
20181,511382.9262308528,524595.0295191212,554291.4053516802,641195.6436987704,708559.7019595802,718547.8825476941
20184,778184.6674247979,792355.9946289078,820877.1200724806,954852.392054691,1081223.1417481562,1066841.7197667311
20186,394670.96447977616,404227.60566532286,425399.69274324266,480249.2990835914,529721.4646118266,545004.8067799745
20187,469857.2166392371,481311.8851020825,503983.4584639093,579471.3387030462,645273.9828218658,661284.3115481315
20190,422231.8381516389,432202.0378896946,450727.8683345176,475530.69140805845,496975.9901221853,506036.225594851
20191,447798.5679615701,463731.73716299474,487837.6016776974,527520.0065622473,561582.2475742338,571150.4492848953
20194,545478.9811735732,559658.1043611543,584061.4777358726,631485.9984261347,680993.3040420096,694772.5591675432
20197,729516.1222379444,754571.5198623672,791667.1504390094,934172.8454554466,1074700.9906026323,1110260.8448993738
20198,612880.548059964,636867.3616149838,669705.3439383188,780938.398329137,865701.7968169264,884094.6038013421
20601,305536.7649534226,320720.1375253694,336858.05477356474,385908.9839873494,418610.7155200049,421363.0616599117
20602,264924.59660949506,278856.2336438928,296405.14520443714,341146.2113100102,369940.58554349496,376412.42765337887
20603,336681.42042409285,350419.2147809185,369049.2414283734,424552.10164636304,463761.4929405653,467271.5174748399
20606,N/A,N/A,N/A,N/A,414168.56619861774,421168.0100861822
20607,396764.268909217,408960.7916334786,435677.7701454074,494810.12772579625,533081.3655029177,535251.2713621754
20608,286733.8756207639,300730.11842580885,316058.06600824243,357461.4153284449,367265.7892573333,364832.63067353127
20609,304589.3040921966,317841.9981464833,342997.90819168586,381454.3710146485,398546.46072528494,399981.0184331601
20611,335843.52257311105,347377.11231652525,361734.1138218711,409568.9552902256,435189.0500452519,437422.1824480421
20612,N/A,N/A,N/A,N/A,345235.00415579515,344913.25542669126
20613,376969.6085373831,385820.77604567306,404963.2155598214,463823.8391725447,504749.3438114,509890.217076317
20615,N/A,N/A,N/A,N/A,452447.6894276309,459374.58121989225
20616,296825.17900454404,306825.5606521385,320335.040629727,366165.58078022377,397979.03129463614,404383.3184423472
20617,400775.7398615349,411814.3559016097,428092.14919398,487353.6748352062,518656.4857539122,525093.0862353287
20618,244535.00809126487,255088.5818898753,276599.56025334867,304733.12823513016,319280.7764650033,326238.62004856253
20619,273203.9874032647,280566.57059854973,293071.2474000604,326772.3426155725,354086.24680064945,363188.1056224233
20620,302904.70450909185,314804.63127560186,332999.9234515265,373313.02225744136,397395.35921051167,405065.62534056784
20621,281463.52386288,294552.4920884044,317662.19802557427,346204.4981505569,361387.6438337954,361923.0145889199
20622,364003.3551739188,375715.59975563386,393134.8820482779,446581.4594844011,477452.49900837167,478203.4286531922
20623,366543.9756269273,376814.7945287,400170.34075250576,456804.2045416293,489979.8133702862,493474.0016358495
20624,349462.67502113443,363064.0221365492,387081.7048881342,431639.1231262066,447168.71304456703,449983.0981614103
20625,258266.94244459065,260842.59877208035,271046.25992260425,307951.4331759072,332620.8997517044,344776.9531216406
20626,288190.7179148321,301745.55226637813,324399.8545156356,359217.0559574632,382954.8215663226,389135.6202251646
20628,372096.9356870679,380823.5664945457,397139.0847505154,442308.497246187,469981.868247834,474275.0961977102
20629,336187.17329653254,347639.6913440863,356406.3686211293,402802.6128915236,459549.8243855597,451426.3598960605
20630,464773.8920289441,474827.6920720928,490260.7983260594,546913.1525599608,579676.8196705881,583207.7762088712
20632,N/A,N/A,N/A,N/A,463608.7286325764,468916.1003788509
20634,252684.11664008896,263160.4023378948,278093.02777845383,312850.8317085197,336502.4839577488,343274.8697594435
20636,361135.92664784426,371201.8755206105,390226.6748671468,438450.19333592366,468592.749553811,474825.9498443176
20637,414861.5013707611,425176.69649471855,442760.7311065852,511723.6812263255,556716.7332347989,558065.2339475002
20639,442317.4185806113,458442.95514187496,482929.9018662887,540180.3326493859,576135.2893036186,579453.9069638987
20640,226999.95529505625,238323.7582662167,250198.16426148536,286118.3482607672,307257.40888344473,318135.74984470214
20645,364984.4631069749,379325.4142486753,394550.88153776975,449040.3838009017,488424.1111889435,495636.2026743356
20646,350038.63506660727,361316.93124175054,374182.7470429258,422722.4723799159,455878.46077702177,460775.0602060602
20650,367233.97189182806,377862.2265963017,393812.1875817029,443786.4247467499,478585.0642754678,487487.1520938941
20653,259939.66660666853,268602.5021231968,284545.5232568088,319320.3102525961,344420.40451806504,353497.5793500584
20657,243672.4616686801,254739.0213947848,268177.7241786995,306222.4710087986,332351.2468905658,339724.71517292765
20658,271217.47892424546,272705.5198831184,282024.8041619758,320870.6707470747,332639.55918343447,337105.4680142718
20659,309191.3559724397,320891.5408743115,340802.5850371667,379123.5743711825,401056.2846464873,406750.5295365416
20662,290182.14909093216,295666.3358376324,307315.04169123224,348754.5357334828,359971.03088553896,367986.0716978568
20664,305709.584759796,316290.19102768454,332428.727436135,376708.8342594414,396939.9076700116,400871.98349001614
20667,N/A,N/A,N/A,N/A,356961.83781652123,367498.6212431136
20674,331705.8541188244,333619.6408999932,343673.8469211633,379773.4350264757,402418.6011490344,410858.3950228595
20675,325802.2272243131,335530.914056887,351205.67353784345,404592.65073010704,431021.230122909,435098.31865826255
20676,349546.0153432577,364015.1724984856,380178.4064985912,426764.63727322,454037.127505203,460708.5811013093
20677,413493.765159027,422168.2791621005,439571.97113396414,504536.3549276499,549250.1018731655,547426.0768160066
20678,343497.19561443204,354759.68138190074,370270.7931959164,412923.4551888795,440033.2273791195,443485.4529804166
20680,331428.91920362785,339204.6044869261,355724.6346128909,399506.7378394733,415975.7291882837,420716.44658564456
20684,346755.2264222764,353110.2509377112,370681.549620478,411354.6549222552,437040.66880258336,438314.0797899218
20685,313332.0546753723,325396.7405807842,338614.0456912027,383543.0266897907,407250.988760186,413109.3990121476
20687,284772.0583319924,292447.2579669788,306788.6034994422,336944.6219840432,348246.821527803,349901.43591896445
20688,333212.49233291874,343669.0719887288,358013.8592645586,396783.7344037496,425689.5324639024,436551.8521424462
20689,418437.4171438099,428942.56169707066,448654.3283790316,507442.8425853584,539733.0563706481,544516.3961653739
20690,365854.8944326532,376208.6623673879,391841.1900477242,444002.4472853853,480086.664918513,485161.8277200393
20692,353194.11512530054,362662.19872049056,376893.0500158905,421328.3967302062,444017.8890428627,451906.03649230464
20693,348878.4171497512,361611.6216412653,382416.87111414137,440354.5524998264,472397.45328780095,479878.387061869
20695,352987.0834964717,361426.9897900853,377253.0804166344,431126.28657834936,471453.99908120575,474658.88109130686
20705,330134.46019629494,343339.60148062446,360702.8234165009,401845.74181401177,423846.5999681225,433636.7714654401
20706,316455.3374830857,333999.2753945839,353573.14941828605,400171.2605487386,422837.6718281117,425239.3399310739
20707,298718.00417614647,311256.5156742698,331298.1153016697,369682.6088446583,391671.7745404754,397127.6637741069
20708,341342.8693771747,352748.3686605538,374653.0437564154,419563.9707506215,446169.1271663005,455501.6442768863
20710,245028.40867635823,261222.29214671,277421.87214747403,307346.8707516939,318420.7962268338,317841.0104229795
20711,472631.7197568469,476771.6128356674,496903.8318022264,558335.48053339,590070.0008221493,589902.393178116
20712,362236.7908012344,378196.1724438849,404159.53790556994,448598.82703564526,467665.5556988267,461262.1375802968
20714,277387.4194341668,287139.4369638062,301605.97159684286,340716.02483900235,365260.1338773996,381361.8352511838
20715,344702.79240741447,354123.51192457794,374827.09167117975,429845.95997345104,457941.3595561709,465562.03332840046
20716,319395.6495679111,330734.8736141795,351677.55623109493,396893.92390839086,422016.3431330668,429243.9399143567
20720,417299.62288572354,426648.5687093945,449196.0464558001,510418.879747677,548800.8768649675,555873.651489919
20721,419225.6790888077,432531.5795279973,457505.0645398888,521367.7160507295,561810.1375486872,565663.8399907203
20722,289844.4386005675,306971.18565965147,325642.84123638907,365547.75087735936,381040.6057813112,379637.3240151741
20723,424768.2588843391,433879.9262238342,450429.4360893696,494869.3635983656,536089.7572701416,552029.792974902
20724,326471.6170250965,334087.7854995856,353150.30604726466,393205.63865680975,424602.7627554828,438014.6116771945
20732,328199.87505909294,334871.5276882562,348131.3577166537,388624.3300018676,417336.1130683646,427595.819672418
20733,319104.59761501447,333104.4837582679,348007.97505362955,388332.4327431032,410492.76685096015,416925.04065592185
20735,316358.3207339329,325092.56003125,346460.3368361586,397031.921648674,423386.8807998304,428839.39037760097
20736,444188.24405926745,452737.86847164814,467424.3214183224,529453.7562250459,570523.4434606829,581448.14741553
20737,292890.2662711087,307001.6323371741,327947.7387702305,367878.784827826,387574.0506448269,388204.0912256087
20740,322850.5864847154,333790.7443064521,354270.887541998,392397.9542255741,413473.2495636902,416915.5664988497
20743,237413.47867017097,251463.86406771056,270090.8413352895,308362.06230137567,328492.0770291009,329865.33920691983
20744,324488.3771192102,336309.53638846014,359582.9467728536,408794.4386151021,434855.3177762225,437419.6526971504
20745,272290.6473925338,285776.98236362665,305947.927217367,343258.7931798207,361922.130996099,361662.53704279097
20746,248986.4071527299,267927.98186470807,287965.496857046,321652.7195971865,336792.6308198988,336531.70799095166
20747,252502.36099624063,266720.56947843515,285171.3084470699,320884.1462601416,338801.26052288146,339249.5534547726
20748,266811.6118523037,280559.39189086464,301922.0718208134,340669.6059910055,356139.4138002009,358877.91040486604
20751,367907.8040174682,386562.25483693177,401940.1546227398,451442.396812416,488358.6541557238,494623.5784793379
20754,454277.6487302797,468207.92902632616,488641.7842602877,551067.8285416694,587260.5370899409,593749.7545414408
20758,458815.6076984706,467164.9123012521,485308.1990388313,551486.739305096,585985.9226220554,598936.172960189
20759,717430.7589947041,724426.3475736077,739778.0143190395,814062.7867984507,896610.8279323286,917576.0648552394
20763,348406.8188322625,356331.8595464204,372084.9708001667,411492.1042739837,443756.4577771961,457279.0291214876
20764,306944.8660250824,318611.1246752389,330176.9658300255,371227.2069100542,396354.0065750838,403326.2590369559
20765,492600.8363707457,508287.8917132443,518388.98861670936,576604.4875745085,615543.2572526665,619513.1727651405
20769,445288.9771779001,454833.9265655033,482904.16987470654,555360.4224840935,596853.9342195087,602695.1327301059
20770,207268.55216184168,219419.4061574952,233500.83012830996,254312.73194455364,269229.71960142767,275551.7740222393
20772,340668.6954151517,352336.5068247155,373103.5381485536,425149.8764959209,457528.9749819063,461208.8181825839
20774,334811.5804293684,349248.3906338326,370422.3440814556,420943.9945130677,450420.8523488485,456816.35007734847
20776,554277.8499639039,568437.6909776051,588089.8397927897,660076.1315292508,700420.2847187785,703471.6615987271
20777,678976.9926422704,693725.8585845932,705118.263437264,795467.5351224,876092.9220427446,899986.643029536
20778,475621.9013524192,487303.5773287909,504497.7868636684,562124.1542046223,602329.8364032622,607117.7171174608
20779,438855.571264622,455117.3705892342,484261.7258700561,545681.537445358,580362.6150184786,588281.7970328449
20781,330269.757344939,342398.9543207527,363620.625111405,409286.7809882033,427818.968341367,428534.0156782095
20782,332550.1319541726,349335.8823690252,374128.08678684296,413086.6637360935,428711.6896593322,425655.838561056
20783,304026.370268764,320415.05384251097,344211.8946348229,379135.3613284215,390675.472584794,391178.3626536525
20784,273863.7872900164,291498.1958862168,308871.11327367165,348120.4557202682,368307.0954243031,367596.44349985634
20785,252348.8821420233,270059.6854336841,287582.28556521854,321219.9637436851,340175.8678992265,339612.2729701228
20794,362769.0951343463,367516.5215719479,380679.86582379526,421830.6265575988,458450.60748433153,473765.8637822452
20812,N/A,N/A,N/A,N/A,1225355.5956704514,1208916.8201277682
20814,619474.8372089142,624208.5678332807,629044.800111453,685859.9771581389,729872.5228503892,715597.2907587626
20815,867822.8630655147,877784.5031238854,896500.9582717166,1002306.2559171302,1093321.689281947,1104342.5341196344
20816,908954.7829450882,924895.2950629018,945448.0196216974,1070779.074969676,1174841.651182808,1182353.6967780583
20817,923941.9365111904,938394.4894534362,956224.1859623262,1064146.349855118,1159096.2051335787,1173137.6889789214
20818,918818.3450338356,936473.8559406588,943916.028351528,1048205.6712302066,1142263.817110269,1144259.353966855
20832,489472.7448284992,502472.33697060216,520344.3175188801,571026.3841850981,600919.9874475199,610760.9032236466
20833,603399.9778259542,615299.8032125683,633656.8766557672,705521.9557295674,756971.040733696,763700.7748543182
20837,510960.2365464526,527886.249190283,548543.4369775639,614227.9318208093,658697.230723176,668497.3597866999
20838,N/A,N/A,N/A,N/A,696356.8644672183,697884.7412352911
20839,N/A,N/A,N/A,N/A,651437.852792786,651942.9802230814
20841,607514.3577002325,621532.1350885016,640571.4499681398,720838.6447888218,785585.051311228,800187.8615655253
20842,543045.9047473439,559994.5218437441,578435.702613341,655095.7934615528,697095.3386368338,697258.756945872
20850,546051.1681257897,555820.843063691,564496.4711540275,605918.966542069,634834.124496315,644410.5193297002
20851,377149.8330899433,395635.49890550337,415819.1221686576,457358.35866720096,480029.3349089716,491914.52360583097
20852,440873.2781863778,452051.332602269,463315.1864116383,492240.82027734193,507827.28301246144,501033.06134568
20853,458932.1084625642,473040.0707702059,491628.3985084901,546237.4859239131,573685.3987920763,582035.6835137481
20854,913638.05325664,924013.960726018,937110.150391527,1044653.0227723038,1141483.7211294936,1163457.8900943317
20855,517899.397275625,534695.6858430991,551712.2825088772,609172.1924198904,645168.8675285979,651407.4219221562
20860,608009.6477429421,624852.453555388,643645.6722791236,718247.02773176,766059.1024070182,774722.620138894
20861,701060.8195977993,727020.6818670449,745201.3845727732,833020.7674093918,899069.931814963,912271.509604726
20862,N/A,N/A,N/A,N/A,843069.5866330705,855073.9382888487
20866,339586.46408797795,357446.4758518923,373510.7862394585,408841.6383435189,439254.40070347366,448049.2391696348
20868,552466.9621748583,575107.3036508613,600354.6843158606,672238.0376902652,719524.2639783566,731565.8084682295
20871,476584.1177489336,482994.613398865,495120.5744665664,552408.2957033126,604970.5055445171,612115.4330868835
20872,397373.197709826,410183.68245683145,427031.9965352183,475041.6341276445,506465.9259119551,518150.29716057546
20874,305393.3986071371,318994.95100183546,333083.24299040966,366163.80923908687,395157.0361666786,406463.7292993265
20876,347287.7759642234,359576.25916330004,375247.3368183345,415220.37781078526,445706.39471467305,455751.63922654727
20877,346015.6673978845,363228.5830670123,379686.87517820793,417475.74531017226,445952.7049114718,454527.1497313406
20878,525924.7364284476,539851.4892489131,552898.0255257692,602401.19163155,642451.3682401682,654432.8128583665
20879,317610.08785867674,335370.4441650919,348698.5182880466,383628.9989854348,412530.1154387746,419467.7151359132
20880,468498.6359258481,479433.562447817,500945.9255715558,547481.4187619307,575001.1245011672,592111.1923373804
20882,572425.9722723443,585864.401179501,604921.1661998661,689363.1624755689,745900.1129558521,747949.5041056908
20886,270212.3996870417,285600.48894108454,297376.96302864986,326260.9985881571,354451.93621044647,365224.568782001
20895,604875.5223308576,623337.408145354,643363.1723071984,709173.0661336863,746630.7566304462,755953.2981935573
20896,798798.7059004275,829875.963519636,846787.2768264646,930715.6509362328,1009870.8744863904,1012750.8385609988
20901,441659.6711851203,459115.4307109204,478256.5761962597,532650.2108530727,556825.1635607189,555387.2104463251
20902,403450.4241368631,419999.8315923461,440774.569292391,487720.94660910586,509729.4475072894,510614.9591118049
20903,379290.19346415385,400170.0072652637,422064.65279917145,469015.4503702732,487422.25309884246,485245.225967291
20904,419306.72520448966,441260.53284421336,465780.2843240072,517940.260029028,546440.5822560878,553904.1176553647
20905,495031.43303997634,514769.0374658853,540293.7121655149,604345.9923494925,642858.0078841391,648924.6957171541
20906,337617.10907088855,354208.7623179707,373008.81297727046,403568.1572741889,422153.48016434273,425148.1553008028
20910,509947.8586096571,524818.387324488,545000.6708212298,598826.6572163278,626721.2116918848,622137.13857374
20912,513972.8928652659,532073.2348537197,549849.2322032494,612254.6505684016,650573.266360077,645878.3835854497
21001,227305.01534886917,238097.633537594,251788.34994602672,281730.21213406324,308245.7200323241,321735.3333531668
21009,256744.521680562,263516.07896026265,276663.3207356812,308653.86472980573,336737.3087336438,352832.13461220474
21012,430854.6101308495,441063.6886012096,459438.3163571604,505321.609657916,542530.3357712448,555031.609495022
21013,466914.2624197316,475482.9779247076,491615.86043335847,548558.7913235906,594798.8164718993,612135.2575670326
21014,314145.16900549387,323037.2288389369,337965.4841957732,374035.6069804487,402300.7073139881,419985.04238509486
21015,340497.56018104864,350667.91415838967,365594.89378115744,405099.5708376784,437815.73760111554,456072.0222439047
21017,191942.1424693644,198897.2920245383,207501.98170786805,231890.5914441063,256993.6981779246,272791.73349920224
21028,370392.1472912703,380396.7366261212,396391.4065921975,442870.5331470716,476898.70539957937,492444.1855475385
21029,725285.8541854965,737470.9223447546,749438.2655353816,827017.6304711998,917779.980276426,947801.4540047338
21030,353137.3384391487,357830.2750674099,366643.0797045117,400669.6285663266,427878.2492375276,437722.24672524346
21032,483807.7487200858,492301.9629654888,506652.6457890481,566085.9385291133,608027.6501533752,618651.9608611877
21034,310036.7100098357,319369.98166614614,335980.0542925719,375442.8333796185,393300.003589127,406884.68518853886
21035,652681.9444198356,665721.1982033723,684655.2247227235,782517.6237012431,858854.8109841823,871038.601081251
21036,678856.2630005525,691385.7957873502,702401.9780573803,796722.0910911666,876740.3234468299,915269.6276964608
21037,415324.2305362806,425179.0239310241,436900.26662041486,486201.7587417793,521200.6180450491,530865.4814517562
21040,170266.28407517902,180632.87976443008,192463.64098337587,218772.71741946155,239005.2782423176,249511.06961249525
21042,587122.1070546517,597938.456509949,610539.3452620743,665483.9595168283,725154.3250691908,746739.7243779405
21043,481664.6760566475,488301.7227410383,500784.9817548846,541936.7557242214,585379.5940963796,603789.4160490999
21044,392977.54937885865,404480.5208096802,421118.7892048563,460671.65151163534,497146.3886436917,512827.2505004604
21045,348500.6293314518,355429.4009938903,369048.3738545577,405886.4645693807,438495.4150153574,454874.6497113314
21046,375967.2595889759,386088.18645748,399032.1507967091,439055.1347539322,474164.1679202654,490789.90096350486
21047,407811.220502588,416631.0643768304,434482.8311050588,481824.4473316704,517572.7235775866,529831.5172407391
21048,387433.7318568932,399550.95846156665,415026.7397502368,468293.8899843714,501665.6835542679,512103.92409824097
21050,352340.0920233547,362265.18536897865,377586.45927458815,420445.7865802104,452008.3423991395,468516.8921287984
21051,N/A,N/A,N/A,N/A,525102.7512590534,531854.4923448564
21052,N/A,N/A,N/A,N/A,320026.93203999527,327221.3576060806
21053,407060.5327663317,417416.5061902778,431572.1456007205,488731.13242510456,519603.5133906636,527465.6842354067
21054,453926.02525443584,461628.64221371664,474809.4438615009,525347.1200016468,568600.8856129939,579254.7290877743
21056,1762010.1892785856,1780397.1329067636,1852691.818529368,2265836.983719329,2610132.231322041,2635921.4408713146
21057,460922.2590078876,471232.1067104167,487949.4764059986,541489.552377611,579631.6944983226,599764.9673227626
21060,285830.7188738757,293463.3488979006,308202.77493532666,346949.79490132735,374651.76742415846,386742.80141460645
21061,259725.87714863845,269973.0249908944,286194.3420226458,321532.2718982875,340925.5502819308,351938.4507801772
21071,N/A,N/A,N/A,N/A,469302.1131113602,486728.23899511487
21074,297258.891550214,305851.4545848918,319913.69726475974,360634.1746016506,384556.7662140108,397522.4135649959
21075,367015.5907258577,373697.0386882408,387139.47740478,423632.2967628545,458465.335837285,470382.38902698224
21076,411883.7744036356,414288.4512351453,426177.5101191392,470670.9915850365,512907.355925146,519521.1016372608
21077,N/A,N/A,N/A,N/A,417062.16994207946,424659.1548230467
21078,280061.4881397514,289311.2293630327,304528.0265763152,337945.4628213292,367980.0124170659,382653.43258137227
21082,449570.7180364775,453782.9547434794,468786.1815527951,518486.66830398265,546455.8996894358,551100.8428540279
21084,379872.7413107592,393109.717538304,412813.7696494445,460544.0813040224,495803.5354827516,507778.0933982238
21085,262847.4018950889,269181.85193821625,281691.00546617043,313122.41577671416,338088.5625125749,352158.8104834806
21087,398210.3628712434,408631.9884675666,422726.149531455,467243.12764625374,499583.0381082434,515016.3327422139
21090,304438.38809089287,312705.6837754449,328093.6945133798,368103.87859490415,392402.8463203833,403263.1865540208
21093,386282.5274235178,389474.8066714985,396942.267326457,431341.2014052975,459747.2902531096,469883.2515996826
21102,325076.13218040933,331443.6905040053,347069.6228855834,394611.6304408998,420623.36833675206,432563.7489724527
21104,524550.2948625806,535343.8578349241,552068.3611650144,609551.9483586106,665384.7669699114,682286.7715404913
21108,457614.89119494543,462137.0992422341,478293.8688429617,530297.7725635153,571127.020531748,579268.6567115485
21111,517083.42899420974,522629.6340371479,540491.7343696932,609811.2027311435,655768.3220855916,667778.0328054562
21113,341155.86294831545,345096.640686154,356268.0459141005,391061.4559152382,425759.4253785787,440021.4660758139
21114,364650.1997617409,371933.5727977096,383550.4680108994,421942.34102586727,450582.9988895371,464614.72280708567
