"Crime Overview Trend (Combined)"
"Current date: 10/9/2025 8:13:54 PM (US Mountain Standard Time)"
"Data source: AZ_summary, Summary Combined Return A & Part I Data"
"Jurisdiction by Geography: Central Arizona College PD"
"Measures","Number of Actual Offenses",,,,,,,,,,,,,
"Summary Month","All Summary Months","January","February","March","April","May","June","July","August","September","October","November","December",
"Summary Date"
"2018","38","3","6","2","3","3","2","0","5","2","5","4","3"
"2019","28","1","3","3","4","4","0","0","1","2","4","4","2"
"2020","10","","4","2","","3","","","","","1","",""
"2021","3","","","","1","","","","","","1","1",""
"2022","10","1","6","1","","","","","1","","1","",""
"2023","9","1","1","1","1","","","1","2","1","1","",""
"2025","2","","","","","1","1","","","","","",""
"2024","5","1","","1","","","","","","1","1","","1"
