"Crime Overview Trend (Combined)"
"Current date: 10/9/2025 8:20:36 PM (US Mountain Standard Time)"
"Data source: AZ_summary, Summary Combined Return A & Part I Data"
"Jurisdiction by Geography: Wellton PD"
"Measures","Number of Actual Offenses",,,,,,,,,,,,,
"Summary Month","All Summary Months","January","February","March","April","May","June","July","August","September","October","November","December",
"Summary Date"
"2018","52","4","3","2","6","2","5","2","4","3","5","11","5"
"2019","56","7","5","4","2","4","4","4","8","4","9","1","4"
"2020","46","6","1","3","13","3","2","3","","8","1","2","4"
"2021","60","7","2","5","4","6","4","7","7","2","5","4","7"
"2022","38","7","","4","3","2","2","3","3","1","4","1","8"
"2023","26","1","6","","3","3","3","3","2","1","1","2","1"
"2025","17","3","2","4","1","1","4","2","","","","",""
"2024","19","1","3","","2","","1","1","1","2","","6","2"
